Word,ID,Meanings-notS,Smeaning,Num_Synonyms,Representativeness,Antonym_Count,Hyponym_Count,Hypernym_Count,Word_Frequency,Zipf_Frequency,Num_Letters,Num_Syllables,Inv_Num_Letters,Inv_Num_Syllables,Syllables_per_Letter,Flesch_Reading_Ease,Sentiment_Positive,Sentiment_Negative,Polarity,Blob_Positive,Blob_Negative,Blob_Polarity,SWN_Positive_Avg,SWN_Negative_Avg,SWN_Polarity_Avg,SWN_Positive_Max,SWN_Negative_Max,SWN_Polarity_Max,SWN_Positive_Avg4,SWN_Negative_Avg5,SWN_Polarity_Avg6,SWN_Positive_Max7,SWN_Negative_Max8,SWN_Polarity_Max9,GPT_Positive_Score,GPT_Negative_Score,DepSeek_Positive_Score,DeepSeek_Negative_Score,Sum
base,226,30,3.292900565,2.673870627,-0.348632392,-0.569630076,0.304472349,1.574986737,0.098821872,0.768581242,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,9.320595216,-5.506329495,0,0,0,0,0,0,-0.020678018,2.339420559,-1.579385705,1.787498741,2.96259549,-0.985187772,1.208939981,-0.287568823,-0.400310907,0.349663141,43.47044111
advanced,54,20,1.862580409,2.391264032,0.076353263,4.21810906,0.457021978,1.091662399,-0.251637319,0.05234071,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,2.978879007,-0.274708362,1.41288195,3.161681401,-0.183761516,2.623732863,0,0,0,0,0,0,0.925964911,-0.482323704,0.991355678,1.266794157,0.351867955,0.77325771,0.680632893,0.194694629,1.784027098,0.349663141,43.39092362
sweet,2549,16,1.290452347,1.637646445,0.033854698,2.303013406,0.202772597,-0.013078946,-0.078428493,0.47365867,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,2.978879007,-0.274708362,2.646334881,2.736491412,-0.183761516,2.284980264,0,0,0,0,0,0,1.985859543,0.066210406,1.390076835,2.828907908,2.440449983,0.333646339,0.187546277,0.098241938,2.8761961,0.349663141,43.13942427
rose,2210,21,2.005612424,2.297061833,-0.036976245,6.133204715,0.728221318,1.367847735,-0.166187632,0.284065588,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,4.862441358,-0.183761516,3.978743256,0,0,0,0,0,0,0.771396944,-0.231905958,0.712250866,0.746089574,-0.170277552,0.77325771,-0.023776558,0.291147319,-0.400310907,0.349663141,43.10075184
setting,2299,32,3.578964596,3.427488214,-0.205199733,0.387917751,2.762216367,3.922562095,-0.20775775,0.178736098,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,-0.371026925,0.526180991,1.266794157,-0.170277552,1.21286908,-1.221272625,1.384277811,-0.400310907,0.349663141,43.06320671
like,1493,11,0.575292269,0.036209072,-0.603623784,2.303013406,-0.441325836,-0.08212528,14.29039831,3.633543368,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,2.069778338,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,-0.482323704,1.158818564,3.349612492,0.351867955,2.531703191,-0.869067899,-1.380699315,1.784027098,0.349663141,43.0444841
mark,1559,30,3.292900565,4.369510198,0.161350394,0.387917751,1.253670039,3.232098754,0.098821872,0.768581242,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.616828976,0.018511788,0.433146055,1.266794157,0.351867955,0.77325771,-0.411201756,-0.030361649,-0.400310907,0.349663141,42.74881462
fit,1043,16,1.290452347,1.260837651,-0.17863813,1.345465578,0.948570781,1.367847735,-0.033394199,0.557922262,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,2.978879007,-0.274708362,2.069778338,3.161681401,-0.183761516,2.623732863,0,0,0,0,0,0,1.222220184,-0.09278499,0.944838208,2.308203324,1.396158969,0.77325771,-0.270319866,0.130392835,1.784027098,0.349663141,42.6022509
perfect,1851,5,-0.282899825,0.695624461,1.60630162,0.387917751,-0.288776207,-0.42735695,0.364408738,1.084569712,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,2.978879007,-0.274708362,3.314455218,8.263961273,-0.183761516,6.688764041,0,0,0,0,0,0,3.347529737,-0.371026925,2.665984545,2.308203324,-0.170277552,2.09209182,-1.15083168,1.319976017,3.968365102,0.349663141,42.58957231
lead,1458,31,3.43593258,2.768072825,-0.35685792,1.345465578,0.101072844,4.129701097,0.364408738,1.084569712,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.674791964,-0.440587413,0.782027069,1.787498741,-0.170277552,1.65248045,-0.552083646,-1.380699315,-0.400310907,0.349663141,42.24760431
roll,2204,33,3.721996611,3.333286016,-0.268786602,0.387917751,0.42312206,3.301145088,-0.223346544,0.136604302,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.191767066,0.602819862,-0.264615973,0.746089574,0.874013462,-0.105965031,0.927176201,-0.576926895,-0.400310907,0.349663141,41.94232147
rise,2198,27,2.863804518,3.144881619,-0.068456663,7.090752542,0.524821813,2.196403744,-0.174848073,0.26299969,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.642590306,-0.371026925,0.712250866,0.746089574,-0.170277552,0.77325771,-1.115611207,1.28782512,-0.400310907,0.349663141,41.9396737
wonderful,2862,1,-0.855027887,-0.057993127,7.046117998,-0.569630076,-0.543025588,-0.841634955,-0.139051582,0.347263282,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,2.978879007,-0.274708362,3.314455218,8.263961273,-0.183761516,6.688764041,0,0,0,0,0,0,3.862756293,-0.649268867,3.224194167,2.308203324,-0.692423059,2.531703191,1.772467542,-1.348548418,3.968365102,0.349663141,41.6955089
first,1040,16,1.290452347,1.637646445,0.033854698,3.260561233,-0.407425918,-0.08212528,6.900155089,3.001566429,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,1.886111433,-0.183761516,1.607475068,0,0,0,0,0,0,1.029010225,-0.649268867,1.177425553,1.787498741,-0.692423059,2.09209182,0.821514783,1.834390366,-0.400310907,0.349663141,40.16426265
form,1071,23,2.291676456,3.521690413,0.320258074,-0.569630076,2.728316449,2.610681748,0.629995603,1.31629459,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,1.666806124,1.770088572,-0.400310907,0.349663141,40.16359144
easy,819,15,1.147420331,0.978231056,-0.263635261,2.303013406,-0.543025588,-0.841634955,0.578032956,1.274162794,-1.086222811,-0.111480839,1.135786907,-0.342513153,1.926259854,0.111480839,2.978879007,-0.274708362,2.537639795,3.445141391,-0.183761516,2.849567926,0,0,0,0,0,0,1.24699069,0.69913438,0.433146055,2.308203324,1.918304476,0.333646339,-0.058997031,-1.316397521,2.330111599,0.349663141,39.7150189
excellent,934,1,-0.855027887,-0.623206317,1.946290143,-0.569630076,-0.543025588,-0.841634955,-0.237780613,0.094472506,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,2.978879007,-0.274708362,3.314455218,8.263961273,-0.183761516,6.688764041,0,0,0,0,0,0,5.408435968,-0.649268867,4.340613412,3.349612492,-0.692423059,3.410925931,0.856735256,-1.219944831,3.968365102,0.349663141,39.47455018
following,1062,30,3.292900565,2.297061833,-0.461961899,2.303013406,0.270572432,3.094006086,1.114980315,1.632283059,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.925964911,-0.649268867,1.102997602,0.746089574,-0.692423059,1.21286908,-1.115611207,-0.962737656,-0.400310907,0.349663141,38.92170219
happy,1202,4,-0.42593184,-0.623206317,-0.603623784,0.387917751,-0.543025588,-0.841634955,0.745468154,1.400558182,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,2.978879007,-0.274708362,3.314455218,6.563201316,-0.183761516,5.333753649,0,0,0,0,0,0,2.703496537,-0.649268867,2.386879734,2.828907908,-0.692423059,2.971314561,1.173719508,1.834390366,3.968365102,0.349663141,38.76916864
hit,1242,24,2.434708471,1.826050841,-0.391130957,0.387917751,2.389317274,2.81782075,0.803204429,1.442689978,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,0.853237608,-0.571631265,1.787498741,1.918304476,-0.105965031,0.574971475,1.834390366,-0.400310907,-1.679891908,38.71316509
block,282,28,3.006836533,3.144881619,-0.117925894,4.21810906,0.948570781,3.991608429,-0.109606082,0.410460976,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-2.665546707,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,3.246118289,-2.730041803,-0.816024177,2.440449983,-2.743633253,0.751073838,-1.380699315,-0.400310907,0.349663141,38.39247639
grand,1167,10,0.432260253,3.050679421,2.201281536,-0.569630076,-0.390475959,-0.565449619,-0.078428493,0.47365867,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,2.978879007,-0.274708362,2.646334881,4.01206138,-0.183761516,3.301238059,0,0,0,0,0,0,1.875453857,-0.172282688,1.469821068,2.308203324,0.351867955,1.65248045,1.807688014,-0.126814339,2.330111599,0.349663141,38.28284305
return,2185,29,3.149868549,3.333286016,-0.105364741,-0.569630076,0.914670864,3.16305242,0.347087855,1.063503814,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.191767066,-0.231905958,0.29359365,1.266794157,-0.170277552,1.21286908,-0.657745064,0.869863462,-0.400310907,0.349663141,38.1423281
time,2636,15,1.147420331,-0.152195325,-0.943612308,-0.569630076,0.457021978,1.160708733,10.71074925,3.380752592,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,3.089916456,-0.649268867,2.665984545,2.308203324,-0.692423059,2.531703191,1.279380926,-0.898435863,-0.400310907,0.349663141,38.13687663
keep,1416,25,2.577740487,1.731848643,-0.467628375,3.260561233,0.897720905,1.920218407,2.090723366,2.053601019,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,3.524360231,-2.916111679,-0.816024177,1.918304476,-2.304021882,1.702026597,1.834390366,-0.400310907,0.349663141,38.11370753
touch,2659,27,2.863804518,3.427488214,0.025984593,-0.569630076,1.948618347,3.646376759,-0.078428493,0.47365867,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.307693041,0.352402116,-0.013421643,1.266794157,0.874013462,0.333646339,-0.692965537,0.902014358,-0.400310907,0.349663141,37.80432176
gain,1113,13,0.8613563,1.637646445,0.377112342,3.260561233,0.507871854,0.401199058,-0.174848073,0.26299969,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,3.047443377,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.737446741,-0.649268867,1.689117706,2.828907908,-0.692423059,2.971314561,1.807688014,0.098241938,2.330111599,0.349663141,37.67798372
fly,1058,20,1.862580409,0.413017865,-0.816116612,-0.569630076,0.575671689,2.47258908,-0.223346544,0.136604302,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,6.563201316,-0.183761516,5.333753649,0,0,0,0,0,0,0.384977025,2.272271501,-1.241482812,0.22538499,1.918304476,-1.424799142,0.398869112,-0.287568823,-0.400310907,0.349663141,37.63531403
direct,743,24,2.434708471,1.92025304,-0.355715486,4.21810906,0.609571606,1.367847735,-0.078428493,0.47365867,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,0.610541466,-0.183761516,0.591217273,0,0,0,0,0,0,0.964606903,-0.231905958,0.851803272,2.308203324,0.351867955,1.65248045,-0.622524592,0.033940145,-0.400310907,0.349663141,37.21241592
brilliant,322,6,-0.139867809,-0.152195325,-0.17863813,-0.569630076,-0.543025588,-0.841634955,-0.342860634,-0.284713658,1.085472139,-0.111480839,-0.966342313,-0.342513153,-1.048829901,0.111480839,2.978879007,-0.274708362,3.397158001,7.413581294,-0.183761516,6.011258845,0,0,0,0,0,0,2.471644586,-0.148433376,1.884491073,2.828907908,0.351867955,2.09209182,0.680632893,1.480730501,3.968365102,0.349663141,37.11745728
white,2835,25,2.577740487,2.202859635,-0.297634113,1.345465578,-0.102326661,0.401199058,1.322830906,1.737612549,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.992208328,0.781689679,0.193913358,2.308203324,1.396158969,0.77325771,0.927176201,-0.576926895,-0.400310907,0.349663141,37.00576508
win,2844,6,-0.139867809,0.318815667,0.529671294,3.260561233,0.101072844,-0.496403284,0.866714332,1.484821773,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,2.978879007,-0.274708362,3.397158001,6.563201316,-0.183761516,5.333753649,0,0,0,0,0,0,0.153125074,-0.649268867,0.54478798,0.22538499,-0.692423059,0.77325771,1.349821871,-0.962737656,3.422280601,0.349663141,36.80604862
stop,2473,22,2.14864444,3.333286016,0.323617644,3.260561233,1.321469874,2.541635414,1.363246298,1.758678447,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,3.640224104,-1.812526577,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.51666945,0.463698894,-0.683273189,-0.295319593,0.874013462,-0.985187772,0.610191948,-0.287568823,-0.400310907,0.349663141,36.70676088
TRUE,2699,15,1.147420331,0.507220064,-0.54695903,1.345465578,-0.543025588,-0.496403284,0.901356097,1.505887671,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,2.425991038,2.736491412,-0.183761516,2.284980264,0,0,0,0,0,0,1.684753117,-0.193963876,1.346579985,1.266794157,0.874013462,0.333646339,0.715853365,-0.384021514,2.330111599,0.349663141,36.65775855
ideal,1277,5,-0.282899825,-0.246397523,-0.093640999,-0.569630076,-0.254876289,-0.565449619,-0.389049654,-0.516438535,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,2.978879007,-0.274708362,3.047443377,7.413581294,-0.183761516,6.011258845,0,0,0,0,0,0,3.862756293,-0.649268867,3.224194167,2.308203324,-0.692423059,2.531703191,-0.587304119,1.834390366,2.8761961,0.349663141,36.65517144
amazing,103,4,-0.42593184,1.260837651,3.646232762,-0.569630076,-0.441325836,-0.220217948,0.179652657,0.873910732,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,2.978879007,-0.274708362,3.397158001,4.862441358,-0.183761516,3.978743256,0,0,0,0,0,0,1.544236781,0.811501317,0.572698461,2.828907908,0.351867955,2.09209182,-0.305540339,0.869863462,3.968365102,0.349663141,36.54246765
nice,1703,6,-0.139867809,-0.152195325,-0.17863813,0.387917751,-0.543025588,-0.841634955,0.803204429,1.442689978,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,2.425991038,4.862441358,-0.183761516,3.978743256,0,0,0,0,0,0,3.244484424,-0.148433376,2.442700696,2.828907908,0.874013462,1.65248045,1.455483289,-1.380699315,3.422280601,0.349663141,36.13969964
blow,284,29,3.149868549,4.463712397,0.246347525,0.387917751,0.846871029,4.682071769,-0.3232303,-0.200450066,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.310578828,1.270600518,-1.074019925,0.22538499,2.440449983,-1.864410512,-1.256493097,0.58050539,-0.400310907,-2.187280671,36.03575595
strike,2489,27,2.863804518,2.48546623,-0.288819596,0.387917751,1.118070369,3.439237757,-0.283969633,-0.05298878,-0.217544831,-1.097762386,-0.125490619,1.394672249,-1.643847846,1.097762386,-0.33569675,3.640224104,-0.820093184,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,0.185456952,-0.125063567,1.787498741,0.351867955,1.21286908,0.610191948,-0.287568823,-0.400310907,-2.694669433,35.82607832
straight,2478,21,2.005612424,0.601422262,-0.765523081,4.21810906,-0.509125671,-0.220217948,0.087274617,0.747515344,0.651133149,-1.097762386,-0.756129389,1.394672249,-2.090111312,1.097762386,2.978879007,-0.274708362,1.272877953,1.460921444,-0.183761516,1.26872247,0,0,0,0,0,0,0.329774182,1.020182772,-0.444040492,1.787498741,1.918304476,-0.105965031,-0.129437976,0.38760001,-0.400310907,0.349663141,35.59521919
rich,2192,13,0.8613563,0.224613469,-0.603623784,2.303013406,-0.543025588,-0.772588621,-0.078428493,0.47365867,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,3.228798765,2.949086407,-0.183761516,2.454356564,0,0,0,0,0,0,1.630107875,-0.185532304,1.301472133,1.787498741,0.874013462,0.77325771,-0.094217503,0.355449113,2.8761961,0.349663141,35.51709381
advance,53,20,1.862580409,3.144881619,0.416341787,5.175656888,0.82992107,2.058311075,-0.28974326,-0.074054678,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.539544993,-0.565796285,0.768071829,1.266794157,-0.170277552,1.21286908,-0.657745064,1.223523327,2.330111599,0.349663141,35.3934432
kind,1423,4,-0.42593184,-0.43480192,-0.17863813,0.387917751,-0.187076454,-0.772588621,1.08033855,1.611217161,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,2.978879007,-0.274708362,3.047443377,4.862441358,-0.183761516,3.978743256,0,0,0,0,0,0,3.089916456,-0.649268867,2.665984545,2.828907908,-0.692423059,2.971314561,1.068058091,-0.191116133,2.8761961,0.349663141,34.92555362
beautiful,240,2,-0.711995872,-0.905812912,-1.028609439,0.387917751,-0.543025588,-0.841634955,0.410597758,1.126701508,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,2.978879007,-0.274708362,3.476907113,6.988391305,-0.183761516,5.672506247,0,0,0,0,0,0,3.476336375,-0.649268867,2.945089356,2.308203324,-0.692423059,2.531703191,0.962396673,1.062768843,3.968365102,0.349663141,34.86594286
come,484,22,2.14864444,1.355039849,-0.487718606,1.345465578,0.134972762,2.12735741,2.933672984,2.306391795,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.371026925,0.805285802,1.266794157,-0.170277552,1.21286908,0.257987222,-0.158965236,-0.400310907,0.349663141,34.7872664
still,2468,18,1.576516378,2.579668429,0.340788781,4.21810906,-0.170126496,0.884523397,4.255833686,2.601314367,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,1.084392453,-0.726212393,1.266794157,1.918304476,-0.545576401,0.434089585,-0.126814339,-0.400310907,0.349663141,34.61372332
positive,1933,13,0.8613563,0.413017865,-0.472858967,1.345465578,-0.543025588,-0.565449619,0.016258998,0.642185854,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,2.978879007,-0.274708362,3.228798765,1.692843254,-0.183761516,1.453496612,0,0,0,0,0,0,1.9306567,0.498479135,1.06113188,2.308203324,2.96259549,-0.545576401,-0.023776558,0.291147319,3.422280601,0.349663141,34.54684478
bright,321,11,0.575292269,0.224613469,-0.449083546,1.345465578,-0.543025588,-0.841634955,-0.312837771,-0.15831827,-0.217544831,-1.097762386,-0.125490619,1.394672249,-1.643847846,1.097762386,2.978879007,-0.274708362,2.537639795,5.712821337,-0.183761516,4.656248452,0,0,0,0,0,0,1.003248895,0.769765026,0.209862206,2.308203324,2.440449983,-0.105965031,0.152325805,-0.673379585,2.8761961,0.349663141,34.43045645
heavy,1218,30,3.292900565,2.862275024,-0.291967637,0.387917751,-0.543025588,-0.151171614,-0.021269581,0.57898816,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,2.192327667,-1.441298316,0,0,0,0,0,0,-0.141959229,1.020182772,-0.784765849,0.746089574,1.396158969,-0.545576401,-0.481642701,1.834390366,-0.400310907,-1.172503146,34.36849319
